Price,Adj Close,Close,High,Low,Open,Volume,20_SMA,50_SMA,ATR,ADX,Regime
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,,
Date,,,,,,,,,,,
2020-07-21,11162.25,11162.25,11179.5498046875,11113.25,11126.099609375,772000,10644.28505859375,10060.8900390625,134.19998604910714,59.919739740092105,Trending
2020-07-22,11132.599609375,11132.599609375,11238.099609375,11056.5498046875,11231.2001953125,765100,10685.650048828125,10099.61103515625,139.12137276785714,60.38779792689111,Trending
2020-07-23,11215.4501953125,11215.4501953125,11239.7998046875,11103.150390625,11135.0,621600,10731.9775390625,10136.24904296875,143.978515625,60.44102107980653,Trending
2020-07-24,11194.150390625,11194.150390625,11225.400390625,11090.2998046875,11149.9501953125,678900,10772.53505859375,10177.27705078125,145.32135881696428,59.648731907092426,Trending
2020-07-27,11131.7998046875,11131.7998046875,11225.0,11087.849609375,11225.0,588100,10813.505029296875,10217.1760546875,146.25355747767858,58.91262090143291,Trending
2020-07-28,11300.5498046875,11300.5498046875,11317.75,11151.400390625,11154.099609375,683900,10863.4275390625,10266.72205078125,145.89997209821428,58.41056718309348,Trending
2020-07-29,11202.849609375,11202.849609375,11341.400390625,11149.75,11276.900390625,600700,10902.067529296875,10313.19705078125,152.17145647321428,58.340891528957165,Trending
2020-07-30,11102.150390625,11102.150390625,11299.9501953125,11084.9501953125,11254.2998046875,677800,10929.5900390625,10353.9090625,159.92857142857142,58.8054518899369,Trending
2020-07-31,11073.4501953125,11073.4501953125,11150.400390625,11026.650390625,11139.5,642600,10952.895068359376,10393.25306640625,158.91071428571428,57.96370490269464,Trending
2020-08-03,10891.599609375,10891.599609375,11058.0498046875,10882.25,11057.5498046875,680900,10959.292529296876,10430.30005859375,157.69998604910714,58.78953992396088,Trending
2020-08-04,11095.25,11095.25,11112.25,10908.099609375,10946.650390625,625700,10974.072509765625,10471.6240625,154.44642857142858,58.51469254855199,Trending
2020-08-05,11101.650390625,11101.650390625,11225.650390625,11064.0498046875,11155.75,667600,10993.867529296875,10507.35806640625,154.55364118303572,58.60074733507277,Trending
2020-08-06,11200.150390625,11200.150390625,11256.7998046875,11127.2998046875,11185.7001953125,600400,11013.2025390625,10541.55908203125,150.67508370535714,56.566897619269,Trending
2020-08-07,11214.0498046875,11214.0498046875,11231.900390625,11142.0498046875,11186.650390625,452600,11035.5025390625,10574.23408203125,151.02866908482142,54.045211804115084,Trending
2020-08-10,11270.150390625,11270.150390625,11337.2998046875,11238.0,11270.25,492000,11058.875048828126,10603.11408203125,153.38581194196428,51.28268118139515,Trending
2020-08-11,11322.5,11322.5,11373.599609375,11299.150390625,11322.25,586100,11094.632568359375,10629.98208984375,145.73577008928572,48.739180380558714,Trending
2020-08-12,11308.400390625,11308.400390625,11322.0,11242.650390625,11289.0,609900,11129.142578125,10654.9191015625,141.64292689732142,45.02815547066092,Trending
2020-08-13,11300.4501953125,11300.4501953125,11359.2998046875,11269.9501953125,11334.849609375,562400,11157.167578125,10680.34611328125,138.375,42.57450046335712,Trending
2020-08-14,11178.400390625,11178.400390625,11366.25,11111.4501953125,11353.2998046875,645100,11171.002587890625,10701.07111328125,146.77852957589286,39.18356734604311,Trending
2020-08-17,11247.099609375,11247.099609375,11267.099609375,11144.5,11248.900390625,634000,11182.24755859375,10722.6641015625,143.65352957589286,35.433352850980064,Trending
2020-08-18,11385.349609375,11385.349609375,11401.7001953125,11253.150390625,11259.7998046875,579200,11193.4025390625,10749.4380859375,140.57491629464286,32.378523527236226,Trending
2020-08-19,11408.400390625,11408.400390625,11460.349609375,11394.099609375,11452.150390625,626200,11207.192578125,10775.2830859375,129.94991629464286,30.6410063722713,Trending
2020-08-20,11312.2001953125,11312.2001953125,11361.4501953125,11289.7998046875,11317.4501953125,791600,11212.030078125,10803.48708984375,126.228515625,29.616999822243702,Trending
2020-08-21,11371.599609375,11371.599609375,11418.5,11362.2001953125,11409.650390625,668700,11220.9025390625,10831.46107421875,117.69280133928571,29.93129710340185,Trending
2020-08-24,11466.4501953125,11466.4501953125,11497.25,11410.650390625,11412.0,532900,11237.63505859375,10864.51607421875,109.29631696428571,30.47930603820523,Trending
2020-08-25,11472.25,11472.25,11525.900390625,11423.349609375,11513.099609375,638200,11246.220068359375,10895.68107421875,105.07847377232143,30.51292466044442,Trending
2020-08-26,11549.599609375,11549.599609375,11561.75,11461.849609375,11512.849609375,743400,11263.557568359374,10929.05005859375,102.96421595982143,31.142190759766436,Trending
2020-08-27,11559.25,11559.25,11617.349609375,11540.599609375,11609.2998046875,719800,11286.412548828124,10958.40205078125,102.02845982142857,32.26953273346691,Trending
2020-08-28,11647.599609375,11647.599609375,11686.0498046875,11589.400390625,11602.9501953125,807000,11315.12001953125,10986.46603515625,101.83914620535714,33.293684494959265,Trending
2020-08-31,11387.5,11387.5,11794.25,11325.849609375,11777.5498046875,1371800,11339.9150390625,11007.99203125,129.978515625,33.338908623078694,Trending
2020-09-01,11470.25,11470.25,11553.5498046875,11366.900390625,11464.2998046875,783800,11358.6650390625,11027.97703125,137.64278738839286,36.034058656523996,Trending
2020-09-02,11535.0,11535.0,11554.75,11430.400390625,11478.5498046875,593500,11380.33251953125,11052.57103515625,140.14278738839286,37.909155870420314,Trending
2020-09-03,11527.4501953125,11527.4501953125,11584.9501953125,11507.650390625,11566.2001953125,607100,11396.697509765625,11077.34203125,127.46421595982143,41.989233170800695,Trending
2020-09-04,11333.849609375,11333.849609375,11452.0498046875,11303.650390625,11354.400390625,681300,11402.6875,11096.3590234375,129.30705915178572,44.29730919617027,Trending
2020-09-07,11355.0498046875,11355.0498046875,11381.150390625,11251.7001953125,11359.599609375,560300,11406.932470703125,11117.21201171875,127.94280133928571,44.66792794311595,Trending
2020-09-08,11317.349609375,11317.349609375,11437.25,11290.4501953125,11378.5498046875,572200,11406.674951171875,11137.51701171875,133.69635881696428,43.62761376379384,Trending
2020-09-09,11278.0,11278.0,11298.150390625,11185.150390625,11218.599609375,728900,11405.154931640625,11154.476015625,136.64990234375,43.26741506155098,Trending
2020-09-10,11449.25,11449.25,11464.0498046875,11327.400390625,11363.2998046875,679400,11412.594921875,11172.42701171875,142.38916015625,41.770610335853,Trending
2020-09-11,11464.4501953125,11464.4501953125,11493.5,11419.900390625,11447.7998046875,554800,11426.897412109374,11189.5690234375,141.46058872767858,39.88680964259801,Trending
2020-09-14,11440.0498046875,11440.0498046875,11568.900390625,11383.5498046875,11540.150390625,642300,11436.544921875,11203.09701171875,147.37486049107142,38.33363398512648,Trending
2020-09-15,11521.7998046875,11521.7998046875,11535.9501953125,11442.25,11487.2001953125,506700,11443.367431640625,11217.54,146.93198939732142,36.05235736542193,Trending
2020-09-16,11604.5498046875,11604.5498046875,11618.099609375,11516.75,11538.4501953125,527800,11453.17490234375,11235.51599609375,148.68910435267858,33.73594792175904,Trending
2020-09-17,11516.099609375,11516.099609375,11587.2001953125,11498.5,11539.400390625,0,11463.369873046875,11249.568984375,148.12130301339286,30.73818397460275,Trending
2020-09-18,11504.9501953125,11504.9501953125,11584.099609375,11446.099609375,11584.099609375,764200,11470.03740234375,11264.3069921875,124.52127511160714,28.945686521953387,Trending
2020-09-21,11250.5498046875,11250.5498046875,11535.25,11218.5,11503.7998046875,602900,11459.2423828125,11273.263984375,133.81417410714286,25.641164450391347,Ranging
2020-09-22,11153.650390625,11153.650390625,11302.2001953125,11084.650390625,11301.75,672200,11443.31240234375,11284.19,140.47133091517858,23.154631530009848,Ranging
2020-09-23,11131.849609375,11131.849609375,11259.5498046875,11024.400390625,11258.75,714900,11422.42490234375,11294.46298828125,151.74630301339286,20.041993424365923,Ranging
2020-09-24,10805.5498046875,10805.5498046875,11015.2998046875,10790.2001953125,11011.0,706100,11384.739892578125,11295.77498046875,157.22488839285714,18.7063217033293,Ranging
2020-09-25,11050.25,11050.25,11072.599609375,10854.849609375,10910.400390625,559600,11354.872412109375,11298.7459765625,163.53201729910714,17.864301003866725,Ranging
2020-09-28,11227.5498046875,11227.5498046875,11239.349609375,11099.849609375,11140.849609375,472800,11346.87490234375,11302.85296875,163.01060267857142,16.76825450016802,Ranging
2020-09-29,11222.400390625,11222.400390625,11305.400390625,11181.0,11288.599609375,498300,11334.482421875,11304.0559765625,163.82491629464286,16.225348933304126,Ranging
2020-09-30,11247.5498046875,11247.5498046875,11295.400390625,11184.5498046875,11244.4501953125,499300,11320.109912109376,11306.35498046875,161.98214285714286,14.477060768516733,Ranging
2020-10-01,11416.9501953125,11416.9501953125,11428.599609375,11347.0498046875,11364.4501953125,447700,11314.584912109374,11310.38498046875,162.55001395089286,13.304141226230666,Ranging
2020-10-05,11503.349609375,11503.349609375,11578.0498046875,11452.2998046875,11487.7998046875,530600,11323.059912109375,11316.56896484375,158.29282924107142,12.551609761497529,Ranging
2020-10-06,11662.400390625,11662.400390625,11680.2998046875,11564.2998046875,11603.4501953125,561400,11338.42744140625,11327.1809765625,159.88567243303572,13.191035142555732,Ranging
2020-10-07,11738.849609375,11738.849609375,11763.0498046875,11629.349609375,11679.25,513400,11359.50244140625,11335.94697265625,162.19642857142858,13.603169742921603,Ranging
2020-10-08,11834.599609375,11834.599609375,11905.7001953125,11791.150390625,11835.400390625,608800,11387.332421875,11348.58197265625,164.04282924107142,15.626317844900512,Ranging
2020-10-09,11914.2001953125,11914.2001953125,11938.599609375,11805.2001953125,11852.0498046875,611100,11410.579931640625,11364.82296875,163.71421595982142,18.005511432637537,Ranging
2020-10-12,11930.9501953125,11930.9501953125,12022.0498046875,11867.2001953125,11973.5498046875,522600,11433.904931640625,11381.97296875,152.14990234375,21.81452176741661,Ranging
2020-10-13,11934.5,11934.5,11988.2001953125,11888.900390625,11934.650390625,458300,11458.62744140625,11402.8309765625,143.70347377232142,26.42098179620273,Trending
2020-10-14,11971.0498046875,11971.0498046875,11997.2001953125,11822.150390625,11917.400390625,569200,11481.08994140625,11420.34697265625,139.41064453125,30.09501142382328,Trending
2020-10-15,11680.349609375,11680.349609375,12025.4501953125,11661.2998046875,12023.4501953125,608900,11484.879931640626,11431.92095703125,149.34284319196428,34.41179317996332,Trending
2020-10-16,11762.4501953125,11762.4501953125,11789.75,11667.849609375,11727.400390625,555800,11497.1974609375,11443.166953125,142.49644252232142,39.43890404637267,Trending
2020-10-19,11873.0498046875,11873.0498046875,11898.25,11820.400390625,11879.2001953125,541400,11515.60244140625,11456.346953125,138.09284319196428,45.03921735230777,Trending
2020-10-20,11896.7998046875,11896.7998046875,11949.25,11837.25,11861.0,453600,11547.91494140625,11468.87994140625,137.20710100446428,49.95902129378175,Trending
2020-10-21,11937.650390625,11937.650390625,12018.650390625,11775.75,11958.5498046875,623700,11587.11494140625,11481.18294921875,146.63922991071428,55.775360347246696,Trending
2020-10-22,11896.4501953125,11896.4501953125,11939.5498046875,11823.4501953125,11890.0,544900,11625.344970703125,11492.9439453125,149.10707310267858,62.028327809427495,Trending
2020-10-23,11930.349609375,11930.349609375,11974.5498046875,11908.75,11957.900390625,502300,11681.5849609375,11505.54193359375,144.82491629464286,67.7196214636348,Trending
2020-10-26,11767.75,11767.75,11942.849609375,11711.7001953125,11937.400390625,519800,11717.4599609375,11517.32892578125,153.04987444196428,70.35667918098699,Trending
2020-10-27,11889.400390625,11889.400390625,11899.0498046875,11723.0,11807.099609375,616300,11750.552490234375,11530.17494140625,156.07484654017858,72.92995727138269,Trending
2020-10-28,11729.599609375,11729.599609375,11929.400390625,11684.849609375,11922.599609375,704000,11775.912451171875,11537.05994140625,165.36063058035714,73.61968824620449,Trending
2020-10-29,11670.7998046875,11670.7998046875,11744.150390625,11606.4501953125,11633.2998046875,555000,11797.074951171875,11542.3079296875,165.66782924107142,72.06120514135752,Trending
2020-10-30,11642.400390625,11642.400390625,11748.9501953125,11535.4501953125,11678.4501953125,553700,11808.3474609375,11548.91193359375,169.85714285714286,67.7687077136114,Trending
2020-11-02,11669.150390625,11669.150390625,11725.650390625,11557.400390625,11697.349609375,568400,11816.6375,11554.86294921875,174.78215680803572,62.225000028097654,Trending
2020-11-03,11813.5,11813.5,11836.2001953125,11723.2998046875,11734.4501953125,674300,11824.19248046875,11561.8039453125,170.34291294642858,58.335554546439155,Trending
2020-11-04,11908.5,11908.5,11929.650390625,11756.400390625,11783.349609375,667300,11832.675,11570.5289453125,156.70717075892858,55.53099787757792,Trending
2020-11-05,12120.2998046875,12120.2998046875,12131.099609375,12027.599609375,12062.400390625,632500,11846.960009765626,11581.94294921875,155.39285714285714,53.230572564098466,Trending
2020-11-06,12263.5498046875,12263.5498046875,12280.400390625,12131.849609375,12156.650390625,576800,11864.427490234375,11596.0289453125,160.44294084821428,51.028531158670674,Trending
2020-11-09,12461.0498046875,12461.0498046875,12474.0498046875,12367.349609375,12399.400390625,553400,11890.932470703125,11612.29794921875,160.06438337053572,49.10155162006397,Trending
2020-11-10,12631.099609375,12631.099609375,12643.900390625,12475.25,12556.400390625,847500,11925.762451171875,11637.16994140625,154.76081194196428,47.48808818309182,Trending
2020-11-11,12749.150390625,12749.150390625,12769.75,12571.099609375,12680.599609375,880500,11964.66748046875,11662.74794921875,160.65729631696428,44.665772388512764,Trending
2020-11-12,12690.7998046875,12690.7998046875,12741.150390625,12624.849609375,12702.150390625,622000,12015.189990234376,11685.8639453125,164.26450892857142,41.570184601402794,Trending
2020-11-13,12719.9501953125,12719.9501953125,12735.9501953125,12607.7001953125,12659.7001953125,513900,12063.064990234376,11709.7139453125,156.91455078125,42.0106916224678,Trending
2020-11-17,12874.2001953125,12874.2001953125,12934.0498046875,12797.099609375,12932.5,707700,12113.122509765624,11740.52095703125,154.12172154017858,42.83752135698751,Trending
2020-11-18,12938.25,12938.25,12948.849609375,12819.349609375,12860.099609375,731300,12165.19501953125,11772.1849609375,145.90380859375,45.06520688037771,Trending
2020-11-19,12771.7001953125,12771.7001953125,12963.0,12745.75,12839.5,768800,12206.897509765626,11801.27197265625,151.5859375,49.3398773049752,Trending
2020-11-20,12859.0498046875,12859.0498046875,12892.4501953125,12730.25,12813.400390625,664000,12255.027490234375,11832.89296875,147.92166573660714,55.5553557495904,Trending
2020-11-23,12926.4501953125,12926.4501953125,12968.849609375,12825.7001953125,12960.2998046875,633100,12304.83251953125,11862.43697265625,146.12876674107142,61.45513996340715,Trending
2020-11-24,13055.150390625,13055.150390625,13079.099609375,12978.0,13002.599609375,571900,12369.2025390625,11894.2509765625,145.28585379464286,65.94074441509652,Trending
2020-11-25,12858.400390625,12858.400390625,13145.849609375,12833.650390625,13130.0,679000,12417.6525390625,11922.61798828125,155.21079799107142,67.980846516086,Trending
2020-11-26,12987.0,12987.0,13018.0,12790.400390625,12906.4501953125,549800,12480.52255859375,11951.9219921875,164.07505580357142,68.83147119179947,Trending
2020-11-27,12968.9501953125,12968.9501953125,13035.2998046875,12914.2998046875,13012.0498046875,1162400,12545.430078125,11979.21,162.10714285714286,69.25119998039219,Trending
2020-12-01,13109.0498046875,13109.0498046875,13128.400390625,12962.7998046875,13062.2001953125,583600,12618.762548828125,12011.06900390625,166.31431361607142,69.21992775867244,Trending
2020-12-02,13113.75,13113.75,13128.5,12983.5498046875,13121.400390625,717700,12690.992529296875,12043.245,164.62144252232142,68.25755808846348,Trending
2020-12-03,13133.900390625,13133.900390625,13216.599609375,13107.900390625,13215.2998046875,713700,12757.012548828125,12080.91201171875,158.19635881696428,67.81635740562352,Trending
2020-12-04,13258.5498046875,13258.5498046875,13280.0498046875,13152.849609375,13177.400390625,640500,12824.5150390625,12123.01,158.97488839285714,68.12503905334788,Trending
2020-12-07,13355.75,13355.75,13366.650390625,13241.9501953125,13264.849609375,591700,12886.287548828124,12167.4880078125,158.72133091517858,67.81430200353192,Trending
2020-12-08,13392.9501953125,13392.9501953125,13435.4501953125,13311.0498046875,13393.849609375,543200,12942.757568359375,12219.236015625,157.82491629464286,67.15206174298358,Trending
2020-12-09,13529.099609375,13529.099609375,13548.900390625,13449.599609375,13458.099609375,502600,12996.16005859375,12268.8130078125,155.66782924107142,66.46239584526741,Trending
2020-12-10,13478.2998046875,13478.2998046875,13503.5498046875,13399.2998046875,13488.5,553400,13038.520068359376,12313.8280078125,147.59640066964286,65.27022898142828,Trending
2020-12-11,13513.849609375,13513.849609375,13579.349609375,13402.849609375,13512.2998046875,787700,13076.755029296875,12359.6569921875,148.61781529017858,63.9601876738489,Trending
2020-12-14,13558.150390625,13558.150390625,13597.5,13472.4501953125,13571.4501953125,558400,13120.12255859375,12405.86900390625,147.32498604910714,62.67977403128487,Trending
2020-12-15,13567.849609375,13567.849609375,13589.650390625,13447.0498046875,13547.2001953125,497600,13162.517529296874,12448.8869921875,150.28934151785714,60.71980266597294,Trending
2020-12-16,13682.7001953125,13682.7001953125,13692.349609375,13606.4501953125,13663.099609375,462200,13202.942529296875,12492.47400390625,134.12506975446428,60.929469413334104,Trending
2020-12-17,13740.7001953125,13740.7001953125,13773.25,13673.5498046875,13713.5498046875,416000,13243.0650390625,12534.04,124.98939732142857,62.325715568951,Trending
2020-12-18,13760.5498046875,13760.5498046875,13772.849609375,13658.599609375,13764.400390625,519400,13292.50751953125,12574.47400390625,124.50725446428571,63.78789386176917,Trending
2020-12-21,13328.400390625,13328.400390625,13777.5,13131.4501953125,13741.900390625,687300,13315.975048828124,12604.35001953125,158.82505580357142,63.81570945083443,Trending
2020-12-22,13466.2998046875,13466.2998046875,13492.0498046875,13192.900390625,13373.650390625,696200,13342.967529296875,12635.39201171875,169.83928571428572,64.81392766836818,Trending
2020-12-23,13601.099609375,13601.099609375,13619.4501953125,13432.2001953125,13473.5,458700,13370.264990234375,12668.795,175.45005580357142,65.61866279188415,Trending
2020-12-24,13749.25,13749.25,13771.75,13626.900390625,13672.150390625,471400,13414.807470703125,12705.09,176.71072823660714,66.16553987046551,Trending
2020-12-28,13873.2001953125,13873.2001953125,13885.2998046875,13811.5498046875,13815.150390625,403600,13459.11748046875,12743.1330078125,173.07142857142858,66.15013444639354,Trending
2020-12-29,13932.599609375,13932.599609375,13967.599609375,13859.900390625,13910.349609375,439600,13507.299951171875,12788.1780078125,171.87848772321428,66.37802229118506,Trending
2020-12-30,13981.9501953125,13981.9501953125,13997.0,13864.9501953125,13980.900390625,380700,13550.944970703125,12832.5680078125,174.21770368303572,66.15348691640604,Trending
2020-12-31,13981.75,13981.75,14024.849609375,13936.4501953125,13970.0,452400,13594.344970703125,12874.74201171875,173.08551897321428,66.80082411441705,Trending
2021-01-01,14018.5,14018.5,14049.849609375,13991.349609375,13996.099609375,358100,13638.574951171875,12917.176015625,164.65694754464286,67.09631295922374,Trending
2021-01-04,14132.900390625,14132.900390625,14147.9501953125,13953.75,14104.349609375,495000,13682.29248046875,12961.081015625,169.59626116071428,67.62815850608705,Trending
2021-01-05,14199.5,14199.5,14215.599609375,14048.150390625,14075.150390625,492500,13724.47998046875,13007.14201171875,171.37116350446428,69.23278775714165,Trending
2021-01-06,14146.25,14146.25,14244.150390625,14039.900390625,14240.9501953125,632300,13762.144970703124,13051.46001953125,179.82477678571428,69.4221642729947,Trending
2021-01-07,14137.349609375,14137.349609375,14256.25,14123.099609375,14253.75,559200,13792.557470703125,13098.85201171875,182.21407645089286,68.85006405536767,Trending
2021-01-08,14347.25,14347.25,14367.2998046875,14221.650390625,14258.400390625,613500,13836.00498046875,13148.00900390625,184.45689174107142,68.95504147048067,Trending
2021-01-11,14484.75,14484.75,14498.2001953125,14383.099609375,14474.0498046875,672900,13884.55,13203.11201171875,146.53194754464286,72.52803935503734,Trending
2021-01-12,14563.4501953125,14563.4501953125,14590.650390625,14432.849609375,14473.7998046875,929600,13934.814990234376,13260.96501953125,136.43561662946428,75.29934399913863,Trending
2021-01-13,14564.849609375,14564.849609375,14653.349609375,14435.7001953125,14639.7998046875,874000,13984.664990234374,13319.41400390625,138.60700334821428,78.12522080449826,Trending
2021-01-14,14595.599609375,14595.599609375,14617.7998046875,14471.5,14550.0498046875,620200,14030.3099609375,13377.94298828125,138.71058872767858,80.76779846426459,Trending
2021-01-15,14433.7001953125,14433.7001953125,14617.4501953125,14357.849609375,14594.349609375,789600,14064.9599609375,13430.3469921875,151.98563058035714,82.16261501386214,Trending
2021-01-18,14281.2998046875,14281.2998046875,14459.150390625,14222.7998046875,14453.2998046875,762000,14090.9974609375,13477.80298828125,161.17501395089286,81.81661210078883,Trending
2021-01-19,14521.150390625,14521.150390625,14546.0498046875,14350.849609375,14371.650390625,546100,14150.6349609375,13525.82,165.68575613839286,81.71328345822226,Trending
2021-01-20,14644.7001953125,14644.7001953125,14666.4501953125,14517.5498046875,14538.2998046875,623100,14209.55498046875,13573.4430078125,170.00725446428572,81.0748904879626,Trending
2021-01-21,14590.349609375,14590.349609375,14753.5498046875,14517.25,14730.9501953125,704600,14259.01748046875,13616.02900390625,182.70724051339286,80.45484207572542,Trending
2021-01-22,14371.900390625,14371.900390625,14619.900390625,14357.75,14583.400390625,776800,14290.15,13650.84501953125,187.56082589285714,78.26848283238509,Trending
2021-01-25,14238.900390625,14238.900390625,14491.099609375,14218.599609375,14477.7998046875,618600,14308.435009765624,13680.64001953125,195.064453125,74.5055762170512,Trending
2021-01-27,13967.5,13967.5,14237.9501953125,13929.2998046875,14237.9501953125,660700,14310.180029296875,13706.1740234375,202.52162388392858,69.50232185814964,Trending
2021-01-28,13817.5498046875,13817.5498046875,13898.25,13713.25,13810.400390625,637900,14301.960009765626,13728.126015625,206.22516741071428,64.54846822376217,Trending
2021-01-29,13634.599609375,13634.599609375,13966.849609375,13596.75,13946.599609375,753200,14284.602490234374,13743.33400390625,222.25732421875,59.99672254086164,Trending
2021-02-01,14281.2001953125,14281.2001953125,14336.349609375,13661.75,13758.599609375,870500,14297.7375,13770.1930078125,262.22154017857144,54.014211731636415,Trending
2021-02-02,14647.849609375,14647.849609375,14731.7001953125,14469.150390625,14481.099609375,915000,14323.4849609375,13807.71599609375,269.70361328125,48.137035251909644,Trending
2021-02-03,14789.9501953125,14789.9501953125,14868.849609375,14574.150390625,14754.900390625,869500,14353.007470703125,13846.33400390625,275.20717075892856,42.057261554146024,Trending
2021-02-04,14895.650390625,14895.650390625,14913.7001953125,14714.75,14789.0498046875,884700,14390.477490234374,13885.7180078125,278.96791294642856,35.4864172918089,Trending
2021-02-05,14924.25,14924.25,15014.650390625,14864.75,14952.599609375,935600,14429.822509765625,13923.1,271.13218470982144,29.969024034557183,Trending
2021-02-08,15115.7998046875,15115.7998046875,15159.900390625,15041.0498046875,15064.2998046875,671200,14468.25,13968.24798828125,262.7393275669643,27.162673807741026,Trending
2021-02-09,15109.2998046875,15109.2998046875,15257.099609375,15064.2998046875,15164.150390625,713300,14499.477490234374,14010.693984375,262.56787109375,24.417905737109777,Ranging
2021-02-10,15106.5,15106.5,15168.25,14977.2001953125,15119.0498046875,624800,14526.62998046875,14053.44498046875,265.5785435267857,20.35953114092829,Ranging
2021-02-11,15173.2998046875,15173.2998046875,15188.5,15065.400390625,15073.25,500100,14557.052490234375,14094.72998046875,257.49281529017856,16.125702805223316,Ranging
2021-02-12,15163.2998046875,15163.2998046875,15243.5,15081.0,15186.2001953125,571800,14585.4375,14135.7209765625,250.37493024553572,14.280076398576147,Ranging
2021-02-15,15314.7001953125,15314.7001953125,15340.150390625,15243.400390625,15270.2998046875,456000,14629.4875,14179.33697265625,237.82135881696428,14.610597630371986,Ranging
2021-02-16,15313.4501953125,15313.4501953125,15431.75,15242.2001953125,15371.4501953125,648500,14681.09501953125,14220.43498046875,229.31417410714286,17.912567660925188,Ranging
2021-02-17,15208.900390625,15208.900390625,15314.2998046875,15170.75,15279.900390625,504800,14715.48251953125,14257.49798828125,226.35344587053572,21.935670575089663,Ranging
2021-02-18,15118.9501953125,15118.9501953125,15250.75,15078.0498046875,15238.7001953125,770600,14739.19501953125,14292.01798828125,212.25348772321428,24.78938355654565,Ranging
2021-02-19,14981.75,14981.75,15144.0498046875,14898.2001953125,15074.7998046875,712200,14758.7650390625,14321.07099609375,181.62848772321428,25.850542808841315,Ranging
2021-02-22,14675.7001953125,14675.7001953125,15010.099609375,14635.0498046875,14999.0498046875,609900,14773.955029296874,14345.01900390625,189.66420200892858,25.710582962337444,Ranging
2021-02-23,14707.7998046875,14707.7998046875,14854.5,14651.849609375,14782.25,744100,14797.4,14368.8980078125,183.08928571428572,25.442406580529404,Ranging
2021-02-24,14982.0,14982.0,15008.7998046875,14504.5,14729.150390625,403800,14848.125,14397.375,204.89997209821428,25.744272832761045,Ranging
2021-02-25,15097.349609375,15097.349609375,15176.5,15065.349609375,15079.849609375,803900,14912.114990234375,14427.965,202.13211495535714,26.36667777682715,Trending
2021-02-26,14529.150390625,14529.150390625,14919.4501953125,14467.75,14888.599609375,1103600,14956.842529296875,14444.89400390625,225.90708705357142,25.49079238654622,Ranging
2021-03-01,14761.5498046875,14761.5498046875,14806.7998046875,14638.5498046875,14702.5,507300,14980.860009765625,14465.31099609375,224.15352957589286,25.65185197807902,Ranging
2021-03-02,14919.099609375,14919.099609375,14959.099609375,14760.7998046875,14865.2998046875,621700,14994.422509765625,14488.4819921875,224.67138671875,25.428622172136762,Ranging
2021-03-03,15245.599609375,15245.599609375,15273.150390625,14995.7998046875,15064.400390625,544200,15017.20498046875,14526.8259765625,235.68931361607142,25.53106566160803,Ranging
2021-03-04,15080.75,15080.75,15202.349609375,14980.2001953125,15026.75,534900,15026.4599609375,14559.11498046875,239.94998604910714,24.317560745651026,Ranging
2021-03-05,14938.099609375,14938.099609375,15092.349609375,14862.099609375,14977.9501953125,640700,15027.15244140625,14585.85498046875,249.48570033482142,23.100080085297968,Ranging
2021-03-08,14956.2001953125,14956.2001953125,15111.150390625,14919.900390625,15002.4501953125,0,15019.1724609375,14609.993984375,249.60714285714286,20.790469253793866,Ranging
2021-03-09,15098.400390625,15098.400390625,15126.849609375,14925.4501953125,15049.900390625,675300,15018.627490234376,14634.49798828125,253.7392578125,17.325127976296315,Ranging
2021-03-10,15174.7998046875,15174.7998046875,15218.4501953125,15100.849609375,15202.150390625,404600,15022.04248046875,14659.3419921875,249.80357142857142,13.819581725492322,Ranging
2021-03-12,15030.9501953125,15030.9501953125,15336.2998046875,14953.599609375,15321.150390625,493200,15014.925,14680.3219921875,259.57861328125,12.147712236969188,Ranging
2021-03-15,14929.5,14929.5,15048.400390625,14745.849609375,15048.400390625,467500,15003.235009765625,14699.2769921875,254.40011160714286,12.053784521349163,Ranging
2021-03-16,14910.4501953125,14910.4501953125,15051.599609375,14890.650390625,14996.099609375,100,14983.022509765626,14717.11599609375,251.42145647321428,12.19748658573204,Ranging
2021-03-17,14721.2998046875,14721.2998046875,14956.5498046875,14696.0498046875,14946.5498046875,100,14953.414990234374,14728.883984375,234.00718470982142,11.622963715060205,Ranging
2021-03-18,14557.849609375,14557.849609375,14875.2001953125,14478.599609375,14855.5,542200,14920.862451171875,14736.0509765625,254.396484375,12.538927478797522,Ranging
2021-03-19,14744.0,14744.0,14788.25,14350.099609375,14471.150390625,919200,14902.11494140625,14748.0059765625,253.42864118303572,13.285235566902918,Ranging
2021-03-22,14736.400390625,14736.400390625,14763.900390625,14597.849609375,14736.2998046875,459000,14889.8474609375,14759.9869921875,253.27155412946428,12.488411328668432,Ranging
2021-03-23,14814.75,14814.75,14878.599609375,14707.0,14768.5498046875,474200,14896.799951171875,14769.3369921875,251.36439732142858,13.287896380198827,Ranging
2021-03-24,14549.400390625,14549.400390625,14752.349609375,14535.0,14712.4501953125,456400,14888.87998046875,14770.63,247.07861328125,16.006403694356568,Ranging
2021-03-25,14324.900390625,14324.900390625,14575.599609375,14264.400390625,14570.900390625,606800,14856.025,14765.85900390625,253.43931361607142,19.645727088575743,Ranging
